country,district,year,Avg. NVDI Val
Afghanistan,Kajaki,1991,1259.0043859649122
Afghanistan,Tolak,1991,1085.5259433962265
Afghanistan,Mazar-e-Sharif,1991,1928.6666666666667
Afghanistan,Gian,1991,1730.65625
Afghanistan,Bazarak,1991,941.3222222222222
Afghanistan,Jabalussaraj,1991,1944.1666666666667
Afghanistan,Panj wayi,1991,1069.861111111111
Afghanistan,Musayi,1991,1627.9375
Afghanistan,Laghman,1991,1512.5378787878788
Afghanistan,Dawlat Abad,1991,1634.4961904761906
Afghanistan,Pur Chaman,1991,1115.908938172043
Afghanistan,Pul-e- Alam,1991,1120.2520325203252
Afghanistan,Pasaband,1991,1031.463888888889
Afghanistan,Alasay,1991,1518.5416666666667
Afghanistan,Khwaja Hejran,1991,1558.5119047619048
Afghanistan,Hesa Awal-e- Behsud,1991,1061.3948087431695
Afghanistan,Almar,1991,2359.598717948718
Afghanistan,Sang-e-Takht,1991,986.6597222222222
Afghanistan,Nili,1991,993.5454545454545
Afghanistan,Qarqin,1991,714.6883333333334
Afghanistan,Zadran,1991,1935.0791666666667
Afghanistan,Gurbuz,1991,1888.9907407407406
Afghanistan,Parian,1991,879.2794117647059
Afghanistan,Bagram,1991,1622.111111111111
Afghanistan,Omna,1991,1045.0324074074074
Afghanistan,Giro,1991,893.9479166666666
Afghanistan,Bangi,1991,1945.496794871795
Afghanistan,Jaghuri,1991,1061.2142857142858
Afghanistan,Farkhar,1991,1449.4540229885058
Afghanistan,Alishang,1991,3199.25
Afghanistan,Shinkay,1991,938.8541666666666
Afghanistan,Wa Sher,1991,865.720785440613
Afghanistan,Sayghan,1991,950.2657004830918
Afghanistan,Kahmard,1991,1174.5104166666667
Afghanistan,Dawlat Yar,1991,1143.203282828283
Afghanistan,Paktika,1991,1104.7310502283106
Afghanistan,Tarnak Wa Jaldak,1991,1028.986111111111
Afghanistan,Azra,1991,1446.514880952381
Afghanistan,Koh Band,1991,1406.357142857143
Afghanistan,Farah,1991,1086.4044715447155
Afghanistan,Nawa,1991,801.4076923076923
Afghanistan,Qarabagh,1991,1066.1630952380951
Afghanistan,Dushi,1991,1537.171875
Afghanistan,Baharak,1991,2296.559523809524
Afghanistan,Bermel (Burmul),1991,1441.5081699346406
Afghanistan,Deh Salah,1991,1362.3088235294117
Afghanistan,Darqad,1991,3169.50641025641
Afghanistan,Dahana-e-Ghory,1991,1798.2002923976609
Afghanistan,Sozma Qala,1991,1798.0833333333333
Afghanistan,Sabri,1991,2398.296875
Afghanistan,Lal Wa Sarjangal,1991,1015.7441239316239
Afghanistan,Feroz Nakhchir,1991,1584.4676870748299
Afghanistan,Wor Mamay,1991,1115.0873333333334
Afghanistan,Logar,1991,1111.9770459081835
Afghanistan,Deh shu,1991,909.5011210762332
Afghanistan,Du Lina,1991,1102.518361581921
Afghanistan,Guzargah-e- Nur,1991,1217.1875
Afghanistan,Deh Sabz,1991,1137.0648148148148
Afghanistan,Kohistanat,1991,1178.0488387978141
Afghanistan,Shomulzay,1991,939.3963963963964
Afghanistan,Chahar Darah,1991,2103.4117647058824
Afghanistan,Zabul,1991,996.0717697335344
Afghanistan,Shor Abak,1991,882.8943736730361
Afghanistan,Marmul,1991,1609.373015873016
Afghanistan,Nejrab,1991,1635.6133333333332
Afghanistan,Rukha,1991,1370.3472222222222
Afghanistan,Charkh,1991,1089.4015151515152
Afghanistan,Sang(San)Charak,1991,1666.9662698412699
Afghanistan,Khakrez,1991,1047.2486772486773
Afghanistan,Nahr-e-Saraj,1991,1259.6979166666667
Afghanistan,Qorghan,1991,1378.4828431372548
Afghanistan,Zarghun Shahr,1991,1022.074074074074
Afghanistan,Yangi Qala,1991,2265.215277777778
Afghanistan,Tala wa barfak,1991,1022.2042772861357
Afghanistan,Miramor,1991,840.5905017921147
Afghanistan,Khwaja Bahawuddin,1991,2415.5729166666665
Afghanistan,Mata Khan,1991,999.0392156862745
Afghanistan,Ruy-e-Du Ab,1991,1205.707894736842
Afghanistan,Arghandab,1991,1058.753125
Afghanistan,Namak Ab,1991,1337.8583333333333
Afghanistan,Kapisa,1991,1669.2811111111112
Afghanistan,Panjsher,1991,1016.8150793650793
Afghanistan,Khoshi,1991,984.199074074074
Afghanistan,Mizan,1991,1088.1647727272727
Afghanistan,Ghormach,1991,2132.9232456140353
Afghanistan,Qaysar,1991,1740.5901360544217
Afghanistan,Chaghcharan,1991,1130.7597402597403
Afghanistan,Nahrin,1991,1869.6208333333334
Afghanistan,Dara,1991,942.7
Afghanistan,Kabul,1991,1340.7287414965986
Afghanistan,Chahar Sadra,1991,1260.5466666666666
Afghanistan,Takhar,1991,1836.7047297297297
Afghanistan,Hisa Duwum-e- Kohestan,1991,3663.5833333333335
Afghanistan,Estalef,1991,1133.4833333333333
Afghanistan,Gelan,1991,933.5814814814814
Afghanistan,Gomal,1991,1057.571505376344
Afghanistan,Shahid-e-Hassas,1991,1480.7030516431926
Afghanistan,Sharak-e-Hayratan,1991,968.8333333333334
Afghanistan,Qush Tepa,1991,2065.9309523809525
Afghanistan,Ghorak,1991,1042.2574404761904
Afghanistan,Nad-e-Ali,1991,1011.1763392857143
Afghanistan,Mando Zayi,1991,1806.0333333333333
Afghanistan,Adraskan,1991,1211.75
Afghanistan,Muqur,1991,1404.3489583333333
Afghanistan,Kakar,1991,1014.0436507936508
Afghanistan,Nuristan,1991,381.3333333333333
Afghanistan,Ghazni,1991,962.5379576107899
Afghanistan,Khenj (Hes-e- Awal),1991,953.0833333333334
Afghanistan,Khenjan,1991,1166.9958333333334
Afghanistan,Pashtun  Zarghun,1991,1091.3958333333333
Afghanistan,Pashtun kot,1991,1671.3703703703704
Afghanistan,Khash Rod,1991,878.8626302083334
Afghanistan,Hirat,1991,1266.8085808580859
Afghanistan,Shakardara,1991,1404.236111111111
Afghanistan,Arghistan,1991,1004.5408388520972
Afghanistan,Tani,1991,2088.0364583333335
Afghanistan,Qalandar,1991,2881.2638888888887
Afghanistan,Sar Hawzeh(Rawzeh),1991,1163.570987654321
Afghanistan,Khowgiani,1991,1554.75
Afghanistan,Khamyab,1991,950.3773148148148
Afghanistan,Waghaz,1991,926.5535714285714
Afghanistan,Zheray,1991,1169.5493827160494
Afghanistan,Panjab,1991,1140.5530303030303
Afghanistan,Nerkh,1991,1038.7826086956522
Afghanistan,Daulat Shah,1991,1207.0416666666667
Afghanistan,Chahar Burjak,1991,818.4166666666666
Afghanistan,Pul-e-Hesar,1991,905.1087962962963
Afghanistan,Warsaj,1991,818.9565217391304
Afghanistan,Kaldar,1991,664.2171717171717
Afghanistan,Nesh,1991,1145.3996598639455
Afghanistan,Surkhe Parsa,1991,901.3457446808511
Afghanistan,Parwan,1991,1110.075378787879
Afghanistan,Bala Murghab,1991,2151.7841760299625
Afghanistan,Darah Suf-e-Bala,1991,1279.858695652174
Afghanistan,Burka,1991,1664.8156565656566
Afghanistan,Khwaja Sabzposh,1991,1959.2777777777778
Afghanistan,Sharan,1991,976.3284313725491
Afghanistan,Khost,1991,2178.8580508474574
Afghanistan,Maruf,1991,902.7170868347339
Afghanistan,Garm Ser,1991,926.3372249060654
Afghanistan,Maywand,1991,950.6276758409786
Afghanistan,Guldara,1991,1550.1666666666667
Afghanistan,Kalakan,1991,1711.5333333333333
Afghanistan,Sholgareh,1991,1866.5481220657277
Afghanistan,Daykundi,1991,1086.6403777437467
Afghanistan,Baghlan,1991,1497.4062059238363
Afghanistan,Baghran,1991,1235.0346045197741
Afghanistan,Rashidan,1991,946.2555555555556
Afghanistan,Balkh Ab,1991,1077.6841736694678
Afghanistan,Khwaja Du Koh,1991,1398.136546184739
Afghanistan,Chal,1991,1776.4375
Afghanistan,Daman,1991,1045.4198924731184
Afghanistan,Garziwan,1991,1461.8727477477478
Afghanistan,Pul-e- khumri,1991,2179.2341269841268
Afghanistan,Dehrawud,1991,1334.8690476190477
Afghanistan,Nadir Shah Kot,1991,1618.4930555555557
Afghanistan,Malestan,1991,981.0845588235294
Afghanistan,Naw Bahar,1991,846.1927083333334
Afghanistan,Naw Zad,1991,991.7881720430107
Afghanistan,Sari Pul,1991,1542.117374328941
Afghanistan,Bala Buluk,1991,1099.0260416666667
Afghanistan,Maymana,1991,1809.6833333333334
Afghanistan,Fayz Abad,1991,1513.0925925925926
Afghanistan,Khulm,1991,1009.7400793650794
Afghanistan,Shiberghan,1991,1921.4408914728683
Afghanistan,Shekh  Ali,1991,990.7747747747748
Afghanistan,Reg(khan Neshin),1991,878.1937189054727
Afghanistan,Jalrez,1991,926.4186991869918
Afghanistan,Koh-e- Safi,1991,1207.685606060606
Afghanistan,Markaz-e-Behsud,1991,1045.0151515151515
Afghanistan,Chah Ab,1991,1821.7275641025642
Afghanistan,Khost(Matun),1991,2348.2738095238096
Afghanistan,Aybak,1991,1697.2513888888889
Afghanistan,Yahya Khel,1991,1049.4345238095239
Afghanistan,Khanaqa,1991,1533.531746031746
Afghanistan,Yosuf Khel,1991,902.6031746031746
Afghanistan,Karukh,1991,1427.297619047619
Afghanistan,Deh Dadi,1991,1954.462962962963
Afghanistan,Chakhansur,1991,842.1276041666666
Afghanistan,kiti,1991,1173.6008771929824
Afghanistan,Jawzjan,1991,1484.871444201313
Afghanistan,Musa Qaleh,1991,1142.1464646464647
Afghanistan,Mahmud-e- Raqi,1991,1765.4305555555557
Afghanistan,Jaghatu,1991,1079.41
Afghanistan,Wali Muhammad-e- Shahid,1991,955.8214285714286
Afghanistan,Chisht-e-Sharif,1991,1251.069587628866
Afghanistan,Saydabad,1991,1026.3934108527133
Afghanistan,Qadis,1991,1592.5410447761194
Afghanistan,Kishindeh,1991,1713.1843971631206
Afghanistan,Mandol,1991,381.3333333333333
Afghanistan,Reg,1991,1043.092409240924
Afghanistan,Dila,1991,946.8647540983607
Afghanistan,Yakawlang,1991,902.6025883838383
Afghanistan,Imam Saheb,1991,2481.525641025641
Afghanistan,Musa Khel,1991,2326.294117647059
Afghanistan,Ashtarlay,1991,930.7291666666666
Afghanistan,Chaharikar,1991,2119.741666666667
Afghanistan,Jawand,1991,1502.1572438162543
Afghanistan,Qaram Qol,1991,1586.2916666666667
Afghanistan,Bamyan,1991,940.4278350515464
Afghanistan,Mir Bacha Kot,1991,1829.638888888889
Afghanistan,Spera,1991,2394.9780701754385
Afghanistan,Miyanshin,1991,1170.828125
Afghanistan,Ab Band,1991,900.7777777777778
Afghanistan,Mingajik,1991,1413.6690476190477
Afghanistan,Nika,1991,2019.95
Afghanistan,Sarobi,1991,1397.736111111111
Afghanistan,Dasht-e-Archi,1991,2358.984234234234
Afghanistan,Zari,1991,1597.5416666666667
Afghanistan,Khuram wa Sarbagh,1991,1503.7758620689656
Afghanistan,Khadir,1991,934.2199453551913
Afghanistan,Obe,1991,1440.5
Afghanistan,Hesa Awal-e- Kohestan,1991,2748.65
Afghanistan,Andkhoy,1991,1351.6607142857142
Afghanistan,Hilmand,1991,991.5389023405972
Afghanistan,Kandahar,1991,1033.0929735398515
Afghanistan,Bil Cheragh,1991,1515.778409090909
Afghanistan,Atghar,1991,888.3214285714286
Afghanistan,Farza,1991,1474.5
Afghanistan,Baraki Barak,1991,1306.4423076923076
Afghanistan,Uruzgan,1991,1283.9913236481034
Afghanistan,Bakwa,1991,995.5833333333334
Afghanistan,Ghor,1991,1094.1922590292156
Afghanistan,Khak-e- Jabbar,1991,1125.590579710145
Afghanistan,Aqcha,1991,1878.702380952381
Afghanistan,Ab Kamari,1991,1697.8214285714287
Afghanistan,Nawur,1991,938.0191056910569
Afghanistan,Maydan Wardak,1991,1016.3228155339806
Afghanistan,Khan-e-Chahar Bagh,1991,1334.6193693693695
Afghanistan,Hesarak,1991,1548.1698717948718
Afghanistan,Lija Ahmad Khel,1991,2124.5625
Afghanistan,Deh Yak,1991,998.4694444444444
Afghanistan,Andar,1991,1079.9683908045977
Afghanistan,Mehtarlam,1991,1624.6979166666667
Afghanistan,Khas Uruzgan,1991,1119.5962199312714
Afghanistan,Qalat,1991,1056.05
Afghanistan,Dasht-e-Qala,1991,2232.409722222222
Afghanistan,Chak,1992,971.4742063492064
Afghanistan,Paktya,1992,1578.6581715210357
Afghanistan,Tirin Kot,1992,1371.3718905472638
Afghanistan,Zurmat,1992,1109.1769005847952
Afghanistan,Gosfandi,1992,1939.808712121212
Afghanistan,Nahr-e- Shahi,1992,1318.197463768116
Afghanistan,Bagrami,1992,1421.7
Afghanistan,Sayed Karam,1992,1307.7107843137255
Afghanistan,Faryab,1992,1856.6122344771243
Afghanistan,Sayd Khel,1992,3407.875
Afghanistan,Firing Wa Gharu,1992,1330.1759259259259
Afghanistan,Ishkamish,1992,1843.914351851852
Afghanistan,Sayad,1992,2122.66975308642
Afghanistan,Chamkani,1992,2587.4583333333335
Afghanistan,Lashkar Gah,1992,1149.0375
Afghanistan,Shawak,1992,1778.2291666666667
Afghanistan,Ahmadaba,1992,1257.1145833333333
Afghanistan,Paghman,1992,1219.3666666666666
Afghanistan,Hazar Sumuch,1992,2022.9761904761904
Afghanistan,Shirin Tagab,1992,2252.7745726495727
Afghanistan,Turwo (Tarwe),1992,1019.81
Afghanistan,Taywarah,1992,1093.9401408450703
Afghanistan,Syah Gerd,1992,909.7037037037037
Afghanistan,Zana Khan,1992,959.5454545454545
Afghanistan,Surobi,1992,1326.9132653061224
Afghanistan,Kajran,1992,1414.0023474178404
Afghanistan,Baghlan-e-jadid,1992,2385.447194719472
Afghanistan,Mardyan,1992,1338.0059523809523
Afghanistan,Ali Khel (Jaji),1992,1953.2307692307693
Afghanistan,Khowst wa Fereng,1992,1041.639254385965
Afghanistan,Gardez,1992,1154.2307692307693
Afghanistan,Jani Khel,1992,1109.8055555555557
Afghanistan,Dand wa Patan,1992,2652.296296296296
Afghanistan,Kohistan,1992,1614.4185393258426
Afghanistan,Mohammad Agha,1992,913.0337301587301
Afghanistan,Shah Joy,1992,1112.9448717948717
Afghanistan,Kharwar,1992,963.328125
Afghanistan,Shahristan,1992,1054.3170995670996
Afghanistan,Onaba(Anawa),1992,1545.392857142857
Afghanistan,Khan Abad,1992,2429.191287878788
Afghanistan,Shamal (Shamul),1992,1784.5
Afghanistan,Hazrat Sultan,1992,1882.7131147540983
Afghanistan,Ziruk,1992,2474.7395833333335
Afghanistan,Chahar Kent,1992,1823.3139534883721
Afghanistan,Rostaq,1992,1948.3192307692307
Afghanistan,Shinwari,1992,857.5929487179487
Afghanistan,Farsi,1992,1175.8062770562772
Afghanistan,Maydan Shahr,1992,1206.4
Afghanistan,Ajrestan,1992,962.119623655914
Afghanistan,Qarghayi,1992,1431.9404761904761
Afghanistan,Chahar Asyab,1992,1293.7314814814815
Afghanistan,Shutul,1992,946.8518518518518
Afghanistan,Balkh,1992,1490.0262968299712
Afghanistan,Tagab,1992,1510.9583333333333
Afghanistan,Day Mirdad,1992,1008.800925925926
Afghanistan,Badghis,1992,1880.2734869015358
Afghanistan,Sangin,1992,1090.7850877192982
Afghanistan,Saghar,1992,1189.7181372549019
Afghanistan,Qala-e-Zal,1992,1317.2754901960784
Afghanistan,Sherzad,1992,1223.5333333333333
Afghanistan,Nangarhar,1992,1387.0247747747749
Afghanistan,Darz Ab,1992,1799.640350877193
Afghanistan,Khwaja Ghar,1992,2189.8555555555554
Afghanistan,Darah Suf-e- Payin,1992,1670.2836538461538
Afghanistan,Day chopan,1992,1213.3958333333333
Afghanistan,Waza Khah,1992,962.9813432835821
Afghanistan,Chahar Bolak,1992,1913.1628787878788
Afghanistan,Shahrak,1992,1249.5133136094676
Afghanistan,Kalafgan,1992,1658.0119047619048
Afghanistan,Ali Abad,1992,2380.03125
Afghanistan,Spin Boldak,1992,997.5457364341086
Afghanistan,Andarab,1992,1359.1995614035088
Afghanistan,Gulestan,1992,1083.8171036204744
Afghanistan,Khwaja Umari,1992,989.925925925926
Afghanistan,Shindand,1992,1274.8977272727273
Afghanistan,Taloqan,1992,2035.0701754385964
Afghanistan,Nimroz,1992,813.3275
Afghanistan,Nawa-e-Barak Zaiy,1992,1444.329365079365
Afghanistan,Shor Tepa,1992,862.755291005291
Afghanistan,Urgun,1992,1699.140350877193
Afghanistan,Chemtal,1992,1895.2311111111112
Afghanistan,Waras,1992,940.6578947368421
Afghanistan,Samangan,1992,1518.684558349452
Afghanistan,Qala-e-Naw,1992,1648.2566666666667
Afghanistan,Gizab,1992,1341.5334507042253
Afghanistan,Salang,1992,876.1825396825396
Afghanistan,Shibar,1992,903.2253086419753
Afghanistan,Chora,1992,1316.2229344729344
Afghanistan,Kunduz,1992,2193.893438697318
Afghanistan,Shah Wali Kot,1992,1075.6256720430108
Afghanistan,Kajaki,1992,1262.392543859649
Afghanistan,Tolak,1992,1170.1218553459119
Afghanistan,Mazar-e-Sharif,1992,2183.8333333333335
Afghanistan,Gian,1992,1789.9479166666667
Afghanistan,Bazarak,1992,932.2444444444444
Afghanistan,Jabalussaraj,1992,1874.486111111111
Afghanistan,Panj wayi,1992,1045.265925925926
Afghanistan,Musayi,1992,1540.2916666666667
Afghanistan,Laghman,1992,1516.9116161616162
Afghanistan,Dawlat Abad,1992,1734.4166666666667
Afghanistan,Pur Chaman,1992,1184.6391129032259
Afghanistan,Pul-e- Alam,1992,1137.530487804878
Afghanistan,Pasaband,1992,1118.1759259259259
Afghanistan,Alasay,1992,1757.0694444444443
Afghanistan,Khwaja Hejran,1992,1517.0684523809523
Afghanistan,Hesa Awal-e- Behsud,1992,1087.532786885246
Afghanistan,Almar,1992,2467.6935897435897
Afghanistan,Sang-e-Takht,1992,1065.3344907407406
Afghanistan,Nili,1992,1046.844696969697
Afghanistan,Qarqin,1992,730.6266666666667
Afghanistan,Zadran,1992,1927.2083333333333
Afghanistan,Gurbuz,1992,1787.638888888889
Afghanistan,Parian,1992,907.8186274509804
Afghanistan,Bagram,1992,1632.3944444444444
Afghanistan,Omna,1992,1108.0740740740741
Afghanistan,Giro,1992,960.875
Afghanistan,Bangi,1992,1984.7211538461538
Afghanistan,Jaghuri,1992,1060.8630952380952
Afghanistan,Farkhar,1992,1463.844827586207
Afghanistan,Alishang,1992,3252.4166666666665
Afghanistan,Shinkay,1992,974.9412878787879
Afghanistan,Wa Sher,1992,817.1657088122605
Afghanistan,Sayghan,1992,1003.4649758454107
Afghanistan,Kahmard,1992,1179.607142857143
Afghanistan,Dawlat Yar,1992,1212.7815656565656
Afghanistan,Paktika,1992,1142.0304794520548
Afghanistan,Tarnak Wa Jaldak,1992,1044.2006172839506
Afghanistan,Azra,1992,1440.8511904761904
Afghanistan,Koh Band,1992,1526.9404761904761
Afghanistan,Farah,1992,1126.5280197444831
Afghanistan,Nawa,1992,875.8871794871795
Afghanistan,Qarabagh,1992,1103.3440476190476
Afghanistan,Dushi,1992,1513.2541666666666
Afghanistan,Baharak,1992,2329.8809523809523
Afghanistan,Bermel (Burmul),1992,1461.702614379085
Afghanistan,Deh Salah,1992,1377.9068627450981
Afghanistan,Darqad,1992,3090.0641025641025
Afghanistan,Dahana-e-Ghory,1992,1794.2149122807018
Afghanistan,Sozma Qala,1992,1836.8115942028985
Afghanistan,Sabri,1992,2325.0416666666665
Afghanistan,Lal Wa Sarjangal,1992,1102.3274572649573
Afghanistan,Feroz Nakhchir,1992,1721.3469387755101
Afghanistan,Wor Mamay,1992,1127.776
Afghanistan,Logar,1992,1115.185628742515
Afghanistan,Deh shu,1992,885.0388639760837
Afghanistan,Du Lina,1992,1185.0442561205273
Afghanistan,Guzargah-e- Nur,1992,1206.5572916666667
Afghanistan,Deh Sabz,1992,1175.912037037037
Afghanistan,Kohistanat,1992,1242.7151639344263
Afghanistan,Shomulzay,1992,990.3866366366366
Afghanistan,Chahar Darah,1992,2241.501633986928
Afghanistan,Zabul,1992,1053.8862493715435
Afghanistan,Shor Abak,1992,829.0058386411889
Afghanistan,Marmul,1992,1727.2896825396826
Afghanistan,Nejrab,1992,1677.8533333333332
Afghanistan,Rukha,1992,1328.8333333333333
Afghanistan,Charkh,1992,1155.878787878788
Afghanistan,Sang(San)Charak,1992,1694.5337301587301
Afghanistan,Khakrez,1992,1019.2989417989418
Afghanistan,Nahr-e-Saraj,1992,1216.578869047619
Afghanistan,Qorghan,1992,1500.0833333333333
Afghanistan,Zarghun Shahr,1992,1040.5277777777778
Afghanistan,Yangi Qala,1992,2321.625
Afghanistan,Tala wa barfak,1992,1034.5811209439528
Afghanistan,Miramor,1992,901.0913978494624
Afghanistan,Khwaja Bahawuddin,1992,2562.8020833333335
Afghanistan,Mata Khan,1992,1059.985294117647
Afghanistan,Ruy-e-Du Ab,1992,1251.2087719298245
Afghanistan,Arghandab,1992,1084.8895833333333
Afghanistan,Namak Ab,1992,1320.4791666666667
Afghanistan,Kapisa,1992,1765.201111111111
Afghanistan,Panjsher,1992,995.8285714285714
Afghanistan,Khoshi,1992,983.9675925925926
Afghanistan,Mizan,1992,1149.566287878788
Afghanistan,Ghormach,1992,2225.2357456140353
Afghanistan,Qaysar,1992,1820.7534013605443
Afghanistan,Chaghcharan,1992,1191.7464826839828
Afghanistan,Nahrin,1992,1920.4791666666667
Afghanistan,Dara,1992,931.5194444444444
Afghanistan,Kabul,1992,1334.0174319727892
Afghanistan,Chahar Sadra,1992,1378.235
Afghanistan,Takhar,1992,1887.9842342342342
Afghanistan,Hisa Duwum-e- Kohestan,1992,3721.5
Afghanistan,Estalef,1992,1100.7166666666667
Afghanistan,Gelan,1992,1047.3074074074075
Afghanistan,Gomal,1992,1078.024193548387
Afghanistan,Shahid-e-Hassas,1992,1501.3298122065728
Afghanistan,Sharak-e-Hayratan,1992,1219.5277777777778
Afghanistan,Qush Tepa,1992,2265.2761904761905
Afghanistan,Ghorak,1992,1004.1056547619048
Afghanistan,Nad-e-Ali,1992,921.5
Afghanistan,Mando Zayi,1992,1745.1166666666666
Afghanistan,Adraskan,1992,1364.75
Afghanistan,Muqur,1992,1488.9153645833333
Afghanistan,Kakar,1992,1076.267857142857
Afghanistan,Nuristan,1992,541.4166666666666
Afghanistan,Ghazni,1992,1004.2241811175337
Afghanistan,Khenj (Hes-e- Awal),1992,926.85
Afghanistan,Khenjan,1992,1147.2791666666667
Afghanistan,Pashtun  Zarghun,1992,1333.75
Afghanistan,Pashtun kot,1992,1740.9483024691358
Afghanistan,Khash Rod,1992,820.3899739583334
Afghanistan,Hirat,1992,1362.679317931793
Afghanistan,Shakardara,1992,1414.2777777777778
Afghanistan,Arghistan,1992,996.0137969094923
Afghanistan,Tani,1992,2102.7708333333335
Afghanistan,Qalandar,1992,2748.5138888888887
Afghanistan,Sar Hawzeh(Rawzeh),1992,1237.4969135802469
Afghanistan,Khowgiani,1992,1596.4166666666667
Afghanistan,Khamyab,1992,1014.9814814814815
Afghanistan,Waghaz,1992,1013.6666666666666
Afghanistan,Zheray,1992,1121.0493827160494
Afghanistan,Panjab,1992,1197.388528138528
Afghanistan,Nerkh,1992,1072.5978260869565
Afghanistan,Daulat Shah,1992,1235.2847222222222
Afghanistan,Chahar Burjak,1992,778.5
Afghanistan,Pul-e-Hesar,1992,968.1875
Afghanistan,Warsaj,1992,772.6231884057971
Afghanistan,Kaldar,1992,715.6388888888889
Afghanistan,Nesh,1992,1171.3333333333333
Afghanistan,Surkhe Parsa,1992,918.6755319148937
Afghanistan,Parwan,1992,1100.3022727272728
Afghanistan,Bala Murghab,1992,2277.805711610487
Afghanistan,Darah Suf-e-Bala,1992,1305.1326086956522
Afghanistan,Burka,1992,1792.7272727272727
Afghanistan,Khwaja Sabzposh,1992,2112.1041666666665
Afghanistan,Sharan,1992,1002.9264705882352
Afghanistan,Khost,1992,2157.534604519774
Afghanistan,Maruf,1992,931.2941176470588
Afghanistan,Garm Ser,1992,897.9634997316157
Afghanistan,Maywand,1992,929.6567278287462
Afghanistan,Guldara,1992,1373.4166666666667
Afghanistan,Kalakan,1992,1914.8333333333333
Afghanistan,Sholgareh,1992,1951.0586854460093
Afghanistan,Daykundi,1992,1142.6605410923942
Afghanistan,Baghlan,1992,1517.829689703808
Afghanistan,Baghran,1992,1276.9187853107344
Afghanistan,Rashidan,1992,899.2944444444445
Afghanistan,Balkh Ab,1992,1123.2408963585435
Afghanistan,Khwaja Du Koh,1992,1460.425702811245
Afghanistan,Chal,1992,1736.9652777777778
Afghanistan,Daman,1992,1046.8774193548388
Afghanistan,Garziwan,1992,1534.6993243243244
Afghanistan,Pul-e- khumri,1992,2164.8333333333335
Afghanistan,Dehrawud,1992,1352.1851851851852
Afghanistan,Nadir Shah Kot,1992,1658.1597222222222
Afghanistan,Malestan,1992,1008.9767156862745
Afghanistan,Naw Bahar,1992,914.4097222222222
Afghanistan,Naw Zad,1992,1008.5548387096774
Afghanistan,Sari Pul,1992,1617.0052464616886
Afghanistan,Bala Buluk,1992,1126.0494791666667
Afghanistan,Maymana,1992,1833.8666666666666
Afghanistan,Fayz Abad,1992,1791.887037037037
Afghanistan,Khulm,1992,1084.7837301587301
Afghanistan,Shiberghan,1992,2089.358527131783
Afghanistan,Shekh  Ali,1992,982.1283783783783
Afghanistan,Reg(khan Neshin),1992,811.2726990049752
Afghanistan,Jalrez,1992,913.4776422764228
Afghanistan,Koh-e- Safi,1992,1229.7386363636363
Afghanistan,Markaz-e-Behsud,1992,1067.2853535353536
Afghanistan,Chah Ab,1992,1966.9615384615386
Afghanistan,Khost(Matun),1992,2192.309523809524
Afghanistan,Aybak,1992,1710.1347222222223
Afghanistan,Yahya Khel,1992,1085.779761904762
Afghanistan,Khanaqa,1992,1656.9404761904761
Afghanistan,Yosuf Khel,1992,907.063492063492
Afghanistan,Karukh,1992,1562.5357142857142
Afghanistan,Deh Dadi,1992,2128.3055555555557
Afghanistan,Chakhansur,1992,790.4713541666666
Afghanistan,kiti,1992,1213.248538011696
Afghanistan,Jawzjan,1992,1595.4339897884756
Afghanistan,Musa Qaleh,1992,1130.5580808080808
Afghanistan,Mahmud-e- Raqi,1992,1930.361111111111
Afghanistan,Jaghatu,1992,1049.4033333333334
Afghanistan,Wali Muhammad-e- Shahid,1992,1037.5595238095239
Afghanistan,Chisht-e-Sharif,1992,1355.7895189003436
Afghanistan,Saydabad,1992,1039.2616279069769
Afghanistan,Qadis,1992,1655.334577114428
Afghanistan,Kishindeh,1992,1787.3581560283687
Afghanistan,Mandol,1992,541.4166666666666
Afghanistan,Reg,1992,1008.3399339933993
Afghanistan,Dila,1992,1019.8483606557377
Afghanistan,Yakawlang,1992,987.8169191919192
Afghanistan,Imam Saheb,1992,2600.894871794872
Afghanistan,Musa Khel,1992,2325.779411764706
Afghanistan,Ashtarlay,1992,994.4711538461538
Afghanistan,Chaharikar,1992,2017.375
Afghanistan,Jawand,1992,1646.8713191990578
Afghanistan,Qaram Qol,1992,1745.7559523809523
Afghanistan,Bamyan,1992,989.9073238831616
Afghanistan,Mir Bacha Kot,1992,1688.8333333333333
Afghanistan,Spera,1992,2453.6666666666665
Afghanistan,Miyanshin,1992,1233.9583333333333
Afghanistan,Ab Band,1992,978.6944444444445
Afghanistan,Mingajik,1992,1403.7214285714285
Afghanistan,Nika,1992,2033.7333333333333
Afghanistan,Sarobi,1992,1470.7152777777778
Afghanistan,Dasht-e-Archi,1992,2519.560810810811
Afghanistan,Zari,1992,1626.0882352941176
Afghanistan,Khuram wa Sarbagh,1992,1509.5431034482758
Afghanistan,Khadir,1992,992.6379781420765
Afghanistan,Obe,1992,1513.1537800687286
Afghanistan,Hesa Awal-e- Kohestan,1992,2906.2166666666667
Afghanistan,Andkhoy,1992,1436.279761904762
Afghanistan,Hilmand,1992,959.4458434221146
Afghanistan,Kandahar,1992,1012.6538802839626
Afghanistan,Bil Cheragh,1992,1638.1685606060605
Afghanistan,Atghar,1992,925.6031746031746
Afghanistan,Farza,1992,1401.0833333333333
Afghanistan,Baraki Barak,1992,1323.1538461538462
