country,district,year,temperature in (K)
Afghanistan,Ghor,1993,280.10277862548827
Afghanistan,Spin Boldak,1993,292.13455963134766
Afghanistan,Badghis,1993,285.45713170369464
Afghanistan,Dushi,1993,280.39367421468097
Afghanistan,Shahrak,1993,280.07114664713544
Afghanistan,Chaghcharan,1993,278.5393002827962
Afghanistan,Mardyan,1993,290.87115478515625
Afghanistan,Nimroz,1993,294.9420640733507
Afghanistan,Jawzjan,1993,290.48169644673663
Afghanistan,Kandahar,1993,292.26068918328536
Afghanistan,Sozma Qala,1993,285.5359115600586
Afghanistan,Sayad,1993,286.0868860880534
Afghanistan,Ruy-e-Du Ab,1993,279.3475735982259
Afghanistan,Sari Pul,1993,280.60812038845484
Afghanistan,Feroz Nakhchir,1993,288.1515375773112
Afghanistan,Pul-e- khumri,1993,289.2179463704427
Afghanistan,Qadis,1993,286.1585184733073
Afghanistan,Jalrez,1993,279.1257578531901
Afghanistan,Hazrat Sultan,1993,289.12290954589844
Afghanistan,Ghazni,1993,281.1447556813558
Afghanistan,Shahid-e-Hassas,1993,287.92236582438153
Afghanistan,Gian,1993,285.29712168375653
Afghanistan,Maruf,1993,286.49341837565106
Afghanistan,Zabul,1993,286.9653027852376
Afghanistan,Khwaja Ghar,1993,290.2484995524089
Afghanistan,Taywarah,1993,281.62391408284503
Afghanistan,Kajaki,1993,291.32676951090497
Afghanistan,Wa Sher,1993,293.95842997233075
Afghanistan,Qorghan,1993,290.471430460612
Afghanistan,Panj wayi,1994,293.0770441691081
Afghanistan,Balkh,1994,289.49311383565265
Afghanistan,Malestan,1994,278.0530776977539
Afghanistan,Faryab,1994,287.3519075181749
Afghanistan,Gizab,1994,284.3828633626302
Afghanistan,Kohistanat,1994,278.17813279893664
Afghanistan,Mahmud-e- Raqi,1994,282.57286580403644
Afghanistan,Khash Rod,1994,295.2603391011556
Afghanistan,Jawand,1994,283.4140040079753
Afghanistan,Yakawlang,1994,275.3477300008138
Afghanistan,Garm Ser,1994,294.3338966369629
Afghanistan,Qala-e-Naw,1994,287.7131652832031
Afghanistan,Reg(khan Neshin),1994,295.4131342569987
Afghanistan,Garziwan,1994,281.05767822265625
Afghanistan,Khwaja Sabzposh,1994,288.8936182657878
Afghanistan,Arghandab,1994,285.97751871744794
Afghanistan,Kishindeh,1994,285.2061589558919
Afghanistan,Lashkar Gah,1994,294.5166931152344
Afghanistan,Dawlat Yar,1994,279.01085662841797
Afghanistan,Markaz-e-Behsud,1994,276.01219431559247
Afghanistan,Baghran,1994,287.0245412190755
Afghanistan,Shah Wali Kot,1994,290.71251169840497
Afghanistan,Saghar,1994,284.01319630940753
Afghanistan,Shiberghan,1994,291.007074991862
Afghanistan,Takhar,1994,288.97447840372723
Afghanistan,Ali Abad,1994,291.0362599690755
Afghanistan,Ajrestan,1994,280.96900177001953
Afghanistan,Ghorak,1994,292.868896484375
Afghanistan,Hilmand,1994,293.6072775148878
Afghanistan,Bangi,1994,287.09419504801434
Afghanistan,Paktya,1994,282.9784113566081
Afghanistan,Bamyan,1994,276.8673950195313
Afghanistan,Pasaband,1994,282.4874572753906
Afghanistan,Kabul,1994,285.20485432942706
Afghanistan,Nad-e-Ali,1994,294.74629465738934
Afghanistan,Paktika,1994,285.4787237379286
Afghanistan,Bagrami,1994,285.20485432942706
Afghanistan,Logar,1994,282.344243367513
Afghanistan,Almar,1994,290.28697967529297
Afghanistan,Jaghatu,1994,281.9101384480794
Afghanistan,Tolak,1994,281.50408935546875
Afghanistan,Yahya Khel,1994,284.5625966389974
Afghanistan,Pur Chaman,1994,286.0444730122884
Afghanistan,Shindand,1994,285.2650197347005
Afghanistan,Saydabad,1994,283.0498326619466
Afghanistan,Qaysar,1994,282.00374094645184
Afghanistan,Khas Uruzgan,1994,281.48155212402344
Afghanistan,Parwan,1994,275.8287582397461
Afghanistan,Chisht-e-Sharif,1994,280.8940137227376
Afghanistan,Khoshi,1994,282.344243367513
Afghanistan,Daman,1994,292.6947962443034
Afghanistan,Darah Suf-e- Payin,1994,283.21556091308594
Afghanistan,Qalat,1994,288.8391469319661
Afghanistan,Fayz Abad,1994,290.4847691853841
Afghanistan,Syah Gerd,1994,275.8287582397461
Afghanistan,Deh Yak,1994,283.5918833414714
Afghanistan,Dawlat Abad,1994,291.2169825236003
Afghanistan,Panjab,1994,276.60769907633465
Afghanistan,Imam Saheb,1994,291.8387934366862
Afghanistan,Ab Band,1994,285.79648844401044
Afghanistan,Du Lina,1994,279.69444529215497
Afghanistan,Wor Mamay,1994,286.79261271158856
Afghanistan,Nawur,1994,278.46548589070636
Afghanistan,Baghlan,1994,282.11363283793133
Afghanistan,kiti,1994,284.669916788737
Afghanistan,Shibar,1994,276.2652079264323
Afghanistan,Jaghuri,1994,282.8071467081706
Afghanistan,Farsi,1994,282.6625213623047
Afghanistan,Pul-e-Hesar,1994,277.29821523030597
Afghanistan,Kunduz,1994,291.43752670288086
Afghanistan,Bala Buluk,1994,292.2953821818034
Afghanistan,Gulestan,1994,290.5858154296875
Afghanistan,Daykundi,1994,282.4789339701335
Afghanistan,Farah,1994,288.7550909254286
Afghanistan,Uruzgan,1994,285.45902188618976
Afghanistan,Chahar Sadra,1994,280.0952631632487
Afghanistan,Khulm,1994,291.4837163289388
Afghanistan,Samangan,1994,283.85196643405493
Afghanistan,Maywand,1994,293.4947865804036
Afghanistan,Chora,1994,286.1622492472331
Afghanistan,Hirat,1994,282.3819459279378
Afghanistan,Sayghan,1994,276.1083017985026
Afghanistan,Naw Zad,1994,291.91750462849933
Afghanistan,Deh shu,1994,294.4792671203613
Afghanistan,Gardez,1994,282.9784113566081
Afghanistan,Shah Joy,1994,286.55615997314453
Afghanistan,Gomal,1994,285.0046691894531
Afghanistan,Khuram wa Sarbagh,1994,282.72264099121094
Afghanistan,Khwaja Hejran,1994,280.8728535970052
Afghanistan,Nesh,1994,289.6661834716797
Afghanistan,Khakrez,1994,290.4519958496094
Afghanistan,Waras,1994,280.00803629557294
Afghanistan,Maydan Wardak,1994,278.5923328399658
Afghanistan,Kapisa,1994,282.57286580403644
Afghanistan,Waza Khah,1994,285.71055603027344
Afghanistan,Balkh Ab,1994,278.2036870320638
Afghanistan,Chakhansur,1994,295.16753641764325
Afghanistan,Bala Murghab,1994,288.83667119344074
Afghanistan,Lal Wa Sarjangal,1994,277.7135060628255
Afghanistan,Dila,1994,285.77224985758465
Afghanistan,Reg,1994,293.8504295349121
Afghanistan,Ashtarlay,1994,280.405517578125
Afghanistan,Shor Abak,1994,292.2918815612793
Afghanistan,Khwaja Du Koh,1994,291.05705006917316
Afghanistan,Obe,1994,285.0772349039714
Afghanistan,Naw Bahar,1994,286.5681635538737
Afghanistan,Arghistan,1994,290.5412012736003
Afghanistan,Sang-e-Takht,1994,280.4574381510417
Afghanistan,Sholgareh,1994,289.8271662394206
Afghanistan,Hesa Awal-e- Behsud,1994,276.2180531819661
Afghanistan,Ghor,1994,280.45177154541017
Afghanistan,Spin Boldak,1994,291.8593444824219
Afghanistan,Badghis,1994,285.9061109754774
Afghanistan,Dushi,1994,280.5553029378255
Afghanistan,Shahrak,1994,280.4619445800781
Afghanistan,Chaghcharan,1994,278.82924779256183
Afghanistan,Mardyan,1994,291.26770273844403
Afghanistan,Nimroz,1994,295.2294048733181
Afghanistan,Jawzjan,1994,290.9541492462158
Afghanistan,Kandahar,1994,292.0595044587788
Afghanistan,Sozma Qala,1994,285.9049352010091
Afghanistan,Sayad,1994,286.4847691853841
Afghanistan,Ruy-e-Du Ab,1994,279.43814341227215
Afghanistan,Sari Pul,1994,280.8546316358778
Afghanistan,Feroz Nakhchir,1994,288.6587397257487
Afghanistan,Pul-e- khumri,1994,289.72815958658856
Afghanistan,Qadis,1994,286.54089101155597
Afghanistan,Jalrez,1994,279.0892512003581
Afghanistan,Hazrat Sultan,1994,289.63857014973956
Afghanistan,Ghazni,1994,281.25733852386475
Afghanistan,Shahid-e-Hassas,1994,288.03003692626953
Afghanistan,Gian,1994,285.0296579996745
Afghanistan,Maruf,1994,286.32916259765625
Afghanistan,Zabul,1994,286.9852472941081
Afghanistan,Khwaja Ghar,1994,290.8547617594401
Afghanistan,Taywarah,1994,281.9737243652344
Afghanistan,Kajaki,1994,291.33111572265625
Afghanistan,Wa Sher,1994,294.0818812052409
Afghanistan,Qorghan,1994,290.89087677001953
Afghanistan,Panj wayi,1995,293.13869222005206
Afghanistan,Balkh,1995,290.0551191965739
Afghanistan,Malestan,1995,277.8806457519531
Afghanistan,Faryab,1995,287.83563910590277
Afghanistan,Gizab,1995,284.22620391845703
Afghanistan,Kohistanat,1995,278.28671688503687
Afghanistan,Mahmud-e- Raqi,1995,282.5986048380534
Afghanistan,Khash Rod,1995,295.2435811360677
Afghanistan,Jawand,1995,283.4878896077474
Afghanistan,Yakawlang,1995,275.40015920003253
Afghanistan,Garm Ser,1995,294.33379957411023
Afghanistan,Qala-e-Naw,1995,288.0824559529622
Afghanistan,Reg(khan Neshin),1995,295.43092091878253
Afghanistan,Garziwan,1995,281.2812754313151
Afghanistan,Khwaja Sabzposh,1995,289.3812840779622
Afghanistan,Arghandab,1995,285.8290074666341
Afghanistan,Kishindeh,1995,285.51615142822266
Afghanistan,Lashkar Gah,1995,294.5294011433919
Afghanistan,Dawlat Yar,1995,278.85640207926434
Afghanistan,Markaz-e-Behsud,1995,275.99878184000653
Afghanistan,Baghran,1995,286.9812749226888
Afghanistan,Shah Wali Kot,1995,290.7007191975911
Afghanistan,Saghar,1995,283.89269002278644
Afghanistan,Shiberghan,1995,291.68556722005206
Afghanistan,Takhar,1995,289.3504219055176
Afghanistan,Ali Abad,1995,291.6046880086263
Afghanistan,Ajrestan,1995,280.80077870686847
Afghanistan,Ghorak,1995,292.8796564737956
Afghanistan,Hilmand,1995,293.6138697605507
Afghanistan,Bangi,1995,287.3789800008138
Afghanistan,Paktya,1995,282.84034729003906
Afghanistan,Bamyan,1995,276.88202107747395
Afghanistan,Pasaband,1995,282.2750956217448
Afghanistan,Kabul,1995,285.2316665649414
Afghanistan,Nad-e-Ali,1995,294.7470932006836
Afghanistan,Paktika,1995,285.26749928792316
Afghanistan,Bagrami,1995,285.2316665649414
Afghanistan,Logar,1995,282.2585093180339
Afghanistan,Almar,1995,290.82698313395184
Afghanistan,Jaghatu,1995,281.7164255777995
Afghanistan,Tolak,1995,281.44684346516925
Afghanistan,Yahya Khel,1995,284.31517028808594
Afghanistan,Pur Chaman,1995,285.9377899169922
Afghanistan,Shindand,1995,285.21277109781903
Afghanistan,Saydabad,1995,282.9308547973633
Afghanistan,Qaysar,1995,282.27466583251953
Afghanistan,Khas Uruzgan,1995,281.3102773030599
Afghanistan,Parwan,1995,275.91495005289715
Afghanistan,Chisht-e-Sharif,1995,280.9315770467122
Afghanistan,Khoshi,1995,282.2585093180339
Afghanistan,Daman,1995,292.711669921875
Afghanistan,Darah Suf-e- Payin,1995,283.4357655843099
Afghanistan,Qalat,1995,288.7459411621094
Afghanistan,Fayz Abad,1995,291.1352005004883
Afghanistan,Syah Gerd,1995,275.91495005289715
Afghanistan,Deh Yak,1995,283.37876383463544
Afghanistan,Dawlat Abad,1995,291.8914311726888
Afghanistan,Panjab,1995,276.54786427815753
Afghanistan,Imam Saheb,1995,292.5538965861003
Afghanistan,Ab Band,1995,285.51974232991535
Afghanistan,Du Lina,1995,279.45279184977215
Afghanistan,Wor Mamay,1995,286.6273473103841
Afghanistan,Nawur,1995,278.3790346781413
Afghanistan,Baghlan,1995,282.276034673055
Afghanistan,kiti,1995,284.53667704264325
Afghanistan,Shibar,1995,276.3527526855469
Afghanistan,Jaghuri,1995,282.6267445882161
Afghanistan,Farsi,1995,282.73680369059247
Afghanistan,Pul-e-Hesar,1995,277.3170420328776
Afghanistan,Kunduz,1995,292.0792922973633
Afghanistan,Bala Buluk,1995,292.2240295410156
Afghanistan,Gulestan,1995,290.5464833577474
Afghanistan,Daykundi,1995,282.304874420166
Afghanistan,Farah,1995,288.680482228597
Afghanistan,Uruzgan,1995,285.358938852946
Afghanistan,Chahar Sadra,1995,280.1101328531901
Afghanistan,Khulm,1995,292.1486358642578
Afghanistan,Samangan,1995,284.1495730082194
Afghanistan,Maywand,1995,293.5499038696289
Afghanistan,Chora,1995,286.0665003458659
Afghanistan,Hirat,1995,282.48328971862793
Afghanistan,Sayghan,1995,276.2571105957031
Afghanistan,Naw Zad,1995,291.93661371866864
Afghanistan,Deh shu,1995,294.5067431131999
Afghanistan,Gardez,1995,282.84034729003906
Afghanistan,Shah Joy,1995,286.32489013671875
Afghanistan,Gomal,1995,284.80149841308594
Afghanistan,Khuram wa Sarbagh,1995,282.99427541097003
Afghanistan,Khwaja Hejran,1995,280.9651387532552
Afghanistan,Nesh,1995,289.62916310628253
Afghanistan,Khakrez,1995,290.48348744710285
Afghanistan,Waras,1995,279.8522186279297
Afghanistan,Maydan Wardak,1995,278.56281153361004
Afghanistan,Kapisa,1995,282.5986048380534
Afghanistan,Waza Khah,1995,285.50206756591797
Afghanistan,Balkh Ab,1995,278.3390299479167
Afghanistan,Chakhansur,1995,295.1909917195638
Afghanistan,Bala Murghab,1995,289.2517433166504
Afghanistan,Lal Wa Sarjangal,1995,277.5845209757487
Afghanistan,Dila,1995,285.47579193115234
Afghanistan,Reg,1995,293.90944989522296
Afghanistan,Ashtarlay,1995,280.2227732340495
Afghanistan,Shor Abak,1995,292.2847277323405
Afghanistan,Khwaja Du Koh,1995,291.76127370198566
Afghanistan,Obe,1995,285.3332010904948
Afghanistan,Naw Bahar,1995,286.3986638387044
Afghanistan,Arghistan,1995,290.5030682881673
Afghanistan,Sang-e-Takht,1995,280.23384348551434
Afghanistan,Sholgareh,1995,290.40318552652997
Afghanistan,Hesa Awal-e- Behsud,1995,276.23828887939453
Afghanistan,Ghor,1995,280.3073341369629
Afghanistan,Spin Boldak,1995,291.8211975097656
Afghanistan,Badghis,1995,286.1578941345215
Afghanistan,Dushi,1995,280.72987111409503
Afghanistan,Shahrak,1995,280.2833760579427
Afghanistan,Chaghcharan,1995,278.75611877441406
Afghanistan,Mardyan,1995,291.9864247639974
Afghanistan,Nimroz,1995,295.2260513305664
Afghanistan,Jawzjan,1995,291.64211654663086
Afghanistan,Kandahar,1995,292.07081269381337
Afghanistan,Sozma Qala,1995,286.2558135986328
Afghanistan,Sayad,1995,286.86798604329425
Afghanistan,Ruy-e-Du Ab,1995,279.6174964904785
Afghanistan,Sari Pul,1995,281.05383004082574
Afghanistan,Feroz Nakhchir,1995,289.11090087890625
Afghanistan,Pul-e- khumri,1995,290.0920867919922
Afghanistan,Qadis,1995,286.7633997599284
Afghanistan,Jalrez,1995,279.0833206176758
Afghanistan,Hazrat Sultan,1995,290.12150319417316
Afghanistan,Ghazni,1995,281.0851462682088
Afghanistan,Shahid-e-Hassas,1995,287.9924774169922
Afghanistan,Gian,1995,284.8831202189128
Afghanistan,Maruf,1995,286.25385030110675
Afghanistan,Zabul,1995,286.8246256510417
Afghanistan,Khwaja Ghar,1995,291.3218638102214
Afghanistan,Taywarah,1995,281.7693837483724
Afghanistan,Kajaki,1995,291.3600489298503
Afghanistan,Wa Sher,1995,294.0666147867839
Afghanistan,Qorghan,1995,291.6192677815755
Afghanistan,Panj wayi,1996,292.56561787923175
Afghanistan,Balkh,1996,289.14429092407227
Afghanistan,Malestan,1996,277.8117319742839
Afghanistan,Faryab,1996,287.0222617255317
Afghanistan,Gizab,1996,284.0653711954753
Afghanistan,Kohistanat,1996,277.87928263346356
Afghanistan,Mahmud-e- Raqi,1996,282.2376708984375
Afghanistan,Khash Rod,1996,294.5607426961263
Afghanistan,Jawand,1996,282.9419403076172
Afghanistan,Yakawlang,1996,275.2071990966797
Afghanistan,Garm Ser,1996,293.60265011257593
Afghanistan,Qala-e-Naw,1996,287.2079772949219
Afghanistan,Reg(khan Neshin),1996,294.58059056599933
Afghanistan,Garziwan,1996,280.71360270182294
Afghanistan,Khwaja Sabzposh,1996,288.50955963134766
Afghanistan,Arghandab,1996,285.88258107503253
Afghanistan,Kishindeh,1996,284.69775136311847
Afghanistan,Lashkar Gah,1996,293.92809295654297
Afghanistan,Dawlat Yar,1996,278.5882873535156
Afghanistan,Markaz-e-Behsud,1996,275.8495178222656
Afghanistan,Baghran,1996,286.789311726888
Afghanistan,Shah Wali Kot,1996,290.53603108723956
Afghanistan,Saghar,1996,283.5481770833333
Afghanistan,Shiberghan,1996,290.74480692545575
Afghanistan,Takhar,1996,288.3630663553874
Afghanistan,Ali Abad,1996,290.53466033935547
Afghanistan,Ajrestan,1996,280.6804733276367
Afghanistan,Ghorak,1996,292.5014190673828
Afghanistan,Hilmand,1996,292.9861966301413
Afghanistan,Bangi,1996,286.4347381591797
Afghanistan,Paktya,1996,282.77305603027344
Afghanistan,Bamyan,1996,276.70788828531903
Afghanistan,Pasaband,1996,282.07777150472003
Afghanistan,Kabul,1996,284.9556070963542
Afghanistan,Nad-e-Ali,1996,294.07371520996094
Afghanistan,Paktika,1996,285.2438918219672
Afghanistan,Bagrami,1996,284.9556070963542
Afghanistan,Logar,1996,282.0932388305664
Afghanistan,Almar,1996,289.89171600341797
Afghanistan,Jaghatu,1996,281.6812998453776
Afghanistan,Tolak,1996,281.00916290283203
Afghanistan,Yahya Khel,1996,284.26965077718097
Afghanistan,Pur Chaman,1996,285.72594451904297
Afghanistan,Shindand,1996,284.83480072021484
Afghanistan,Saydabad,1996,282.81300862630206
Afghanistan,Qaysar,1996,281.65651448567706
Afghanistan,Khas Uruzgan,1996,281.30921173095703
Afghanistan,Parwan,1996,275.61204020182294
Afghanistan,Chisht-e-Sharif,1996,280.4784126281738
Afghanistan,Khoshi,1996,282.0932388305664
Afghanistan,Daman,1996,292.2604268391927
Afghanistan,Darah Suf-e- Payin,1996,282.6767349243164
Afghanistan,Qalat,1996,288.5934066772461
Afghanistan,Fayz Abad,1996,290.2023671468099
Afghanistan,Syah Gerd,1996,275.61204020182294
Afghanistan,Deh Yak,1996,283.2825215657552
Afghanistan,Dawlat Abad,1996,290.9476127624512
Afghanistan,Panjab,1996,276.4118143717448
Afghanistan,Imam Saheb,1996,291.47589111328125
Afghanistan,Ab Band,1996,285.52976989746094
Afghanistan,Du Lina,1996,279.2094446818034
Afghanistan,Wor Mamay,1996,286.60386657714844
Afghanistan,Nawur,1996,278.24170049031574
Afghanistan,Baghlan,1996,281.57962226867676
Afghanistan,kiti,1996,284.35926310221356
Afghanistan,Shibar,1996,276.18309783935547
Afghanistan,Jaghuri,1996,282.6677068074544
Afghanistan,Farsi,1996,282.1984227498372
Afghanistan,Pul-e-Hesar,1996,276.9648157755534
Afghanistan,Kunduz,1996,291.00527572631836
Afghanistan,Bala Buluk,1996,291.8093325297038
Afghanistan,Gulestan,1996,290.26963297526044
Afghanistan,Daykundi,1996,282.1331558227539
Afghanistan,Farah,1996,288.3624979654948
Afghanistan,Uruzgan,1996,285.27285321553546
Afghanistan,Chahar Sadra,1996,279.6684926350911
Afghanistan,Khulm,1996,291.1908823649089
Afghanistan,Samangan,1996,283.40949122111004
Afghanistan,Maywand,1996,293.0193125406901
Afghanistan,Chora,1996,285.99959564208984
Afghanistan,Hirat,1996,281.9565149943034
Afghanistan,Sayghan,1996,276.0400797526042
Afghanistan,Naw Zad,1996,291.6102600097656
Afghanistan,Deh shu,1996,293.65944417317706
Afghanistan,Gardez,1996,282.77305603027344
Afghanistan,Shah Joy,1996,286.3451614379883
Afghanistan,Gomal,1996,284.7803421020508
Afghanistan,Khuram wa Sarbagh,1996,282.1881815592448
Afghanistan,Khwaja Hejran,1996,280.2888997395833
Afghanistan,Nesh,1996,289.42081451416016
Afghanistan,Khakrez,1996,290.2762908935547
Afghanistan,Waras,1996,279.69725036621094
Afghanistan,Maydan Wardak,1996,278.44136746724445
Afghanistan,Kapisa,1996,282.2376708984375
Afghanistan,Waza Khah,1996,285.43949635823566
Afghanistan,Balkh Ab,1996,277.90273030598956
Afghanistan,Chakhansur,1996,294.33054606119794
Afghanistan,Bala Murghab,1996,288.429204305013
Afghanistan,Lal Wa Sarjangal,1996,277.4019724527995
Afghanistan,Dila,1996,285.44251505533856
Afghanistan,Reg,1996,293.3602066040039
Afghanistan,Ashtarlay,1996,280.07263946533203
Afghanistan,Shor Abak,1996,292.02836481730145
Afghanistan,Khwaja Du Koh,1996,290.88025665283203
Afghanistan,Obe,1996,284.6708119710286
Afghanistan,Naw Bahar,1996,286.2900034586589
Afghanistan,Arghistan,1996,290.2545750935872
Afghanistan,Sang-e-Takht,1996,280.0353495279948
Afghanistan,Sholgareh,1996,289.4572397867839
Afghanistan,Hesa Awal-e- Behsud,1996,276.1016082763672
Afghanistan,Ghor,1996,280.0143529256185
Afghanistan,Spin Boldak,1996,291.54023996988934
Afghanistan,Badghis,1996,285.4585122002496
Afghanistan,Dushi,1996,280.04308064778644
Afghanistan,Shahrak,1996,279.95166015625
Afghanistan,Chaghcharan,1996,278.41574478149414
Afghanistan,Mardyan,1996,291.09509023030597
Afghanistan,Nimroz,1996,294.4840104844835
Afghanistan,Jawzjan,1996,290.7306302388509
Afghanistan,Kandahar,1996,291.705641227856
Afghanistan,Sozma Qala,1996,285.4342956542969
Afghanistan,Sayad,1996,286.02970123291016
Afghanistan,Ruy-e-Du Ab,1996,279.12916310628253
Afghanistan,Sari Pul,1996,280.5007625155979
Afghanistan,Feroz Nakhchir,1996,288.1865514119466
Afghanistan,Pul-e- khumri,1996,289.0216929117839
Afghanistan,Qadis,1996,286.0742543538411
Afghanistan,Jalrez,1996,279.00133514404297
Afghanistan,Hazrat Sultan,1996,289.1471532185872
Afghanistan,Ghazni,1996,281.017113049825
Afghanistan,Shahid-e-Hassas,1996,287.7830098470052
Afghanistan,Gian,1996,284.92748006184894
Afghanistan,Maruf,1996,286.14666748046875
Afghanistan,Zabul,1996,286.77778816223145
Afghanistan,Khwaja Ghar,1996,290.29139455159503
Afghanistan,Taywarah,1996,281.5255635579427
Afghanistan,Kajaki,1996,291.04680887858075
Afghanistan,Wa Sher,1996,293.61092376708984
Afghanistan,Qorghan,1996,290.6982421875
Afghanistan,Panj wayi,1997,292.7917302449544
Afghanistan,Balkh,1997,289.97508239746094
Afghanistan,Malestan,1997,277.6675109863281
Afghanistan,Faryab,1997,287.72233284844293
Afghanistan,Gizab,1997,283.77801005045575
Afghanistan,Kohistanat,1997,278.06460825602215
Afghanistan,Mahmud-e- Raqi,1997,282.41432189941406
Afghanistan,Khash Rod,1997,294.89885330200195
Afghanistan,Jawand,1997,283.12647247314453
Afghanistan,Yakawlang,1997,275.22105662027997
Afghanistan,Garm Ser,1997,294.0803934733073
Afghanistan,Qala-e-Naw,1997,287.93829345703125
Afghanistan,Reg(khan Neshin),1997,295.1818453470866
Afghanistan,Garziwan,1997,281.01593526204425
Afghanistan,Khwaja Sabzposh,1997,289.2943344116211
Afghanistan,Arghandab,1997,285.38641357421875
Afghanistan,Kishindeh,1997,285.3885803222656
Afghanistan,Lashkar Gah,1997,294.2145741780599
Afghanistan,Dawlat Yar,1997,278.5286229451497
Afghanistan,Markaz-e-Behsud,1997,275.9090805053711
Afghanistan,Baghran,1997,286.4241536458333
Afghanistan,Shah Wali Kot,1997,290.19195556640625
Afghanistan,Saghar,1997,283.3772201538086
Afghanistan,Shiberghan,1997,291.6833012898763
Afghanistan,Takhar,1997,289.21544647216797
Afghanistan,Ali Abad,1997,291.40037790934247
Afghanistan,Ajrestan,1997,280.4562250773112
Afghanistan,Ghorak,1997,292.48619588216144
Afghanistan,Hilmand,1997,293.2861868166456
Afghanistan,Bangi,1997,287.2564468383789
Afghanistan,Paktya,1997,282.58721415201825
Afghanistan,Bamyan,1997,276.7212178548177
Afghanistan,Pasaband,1997,281.81597900390625
Afghanistan,Kabul,1997,284.9356002807617
Afghanistan,Nad-e-Ali,1997,294.4079869588216
Afghanistan,Paktika,1997,284.971615685357
Afghanistan,Bagrami,1997,284.9356002807617
Afghanistan,Logar,1997,282.0197448730469
Afghanistan,Almar,1997,290.74195607503253
Afghanistan,Jaghatu,1997,281.4514643351237
Afghanistan,Tolak,1997,280.962153116862
Afghanistan,Yahya Khel,1997,284.1486562093099
Afghanistan,Pur Chaman,1997,285.3985481262207
Afghanistan,Shindand,1997,284.6772104899089
Afghanistan,Saydabad,1997,282.7013244628906
Afghanistan,Qaysar,1997,282.0432612101237
Afghanistan,Khas Uruzgan,1997,280.9261728922526
Afghanistan,Parwan,1997,275.8735046386719
Afghanistan,Chisht-e-Sharif,1997,280.54605356852215
Afghanistan,Khoshi,1997,282.0197448730469
Afghanistan,Daman,1997,292.3582127888997
Afghanistan,Darah Suf-e- Payin,1997,283.350830078125
Afghanistan,Qalat,1997,288.27240498860675
Afghanistan,Fayz Abad,1997,291.10719299316406
Afghanistan,Syah Gerd,1997,275.8735046386719
Afghanistan,Deh Yak,1997,283.18249257405597
Afghanistan,Dawlat Abad,1997,291.8711535135905
Afghanistan,Panjab,1997,276.3164596557617
Afghanistan,Imam Saheb,1997,292.4172999064128
Afghanistan,Ab Band,1997,285.2191747029622
Afghanistan,Du Lina,1997,279.0798975626628
Afghanistan,Wor Mamay,1997,286.2567392985026
Afghanistan,Nawur,1997,278.20458857218426
Afghanistan,Baghlan,1997,282.27966181437176
Afghanistan,kiti,1997,284.03052520751953
Afghanistan,Shibar,1997,276.3155110677083
Afghanistan,Jaghuri,1997,282.24914805094403
Afghanistan,Farsi,1997,282.27136484781903
Afghanistan,Pul-e-Hesar,1997,277.32825469970703
Afghanistan,Kunduz,1997,291.9088389078776
Afghanistan,Bala Buluk,1997,291.7035395304362
Afghanistan,Gulestan,1997,290.04098256429035
Afghanistan,Daykundi,1997,281.8868993123372
Afghanistan,Farah,1997,288.1537280612522
Afghanistan,Uruzgan,1997,284.8950932820638
Afghanistan,Chahar Sadra,1997,279.7348047892253
Afghanistan,Khulm,1997,292.0804977416992
Afghanistan,Samangan,1997,284.061161465115
Afghanistan,Maywand,1997,293.18011474609375
Afghanistan,Chora,1997,285.5946108500163
Afghanistan,Hirat,1997,282.09997240702313
Afghanistan,Sayghan,1997,276.1739781697591
Afghanistan,Naw Zad,1997,291.45237096150714
Afghanistan,Deh shu,1997,294.2815793355306
Afghanistan,Gardez,1997,282.58721415201825
Afghanistan,Shah Joy,1997,285.90917205810547
Afghanistan,Gomal,1997,284.5539372762044
Afghanistan,Khuram wa Sarbagh,1997,282.9275080362956
Afghanistan,Khwaja Hejran,1997,281.064458211263
Afghanistan,Nesh,1997,289.1538670857747
Afghanistan,Khakrez,1997,289.9980875651042
Afghanistan,Waras,1997,279.5790837605794
Afghanistan,Maydan Wardak,1997,278.42358779907227
Afghanistan,Kapisa,1997,282.41432189941406
Afghanistan,Waza Khah,1997,285.13747151692706
Afghanistan,Balkh Ab,1997,278.1942392985026
Afghanistan,Chakhansur,1997,294.9099375406901
Afghanistan,Bala Murghab,1997,289.1050732930501
Afghanistan,Lal Wa Sarjangal,1997,277.3045705159505
Afghanistan,Dila,1997,285.1798731486003
Afghanistan,Reg,1997,293.62377802530926
Afghanistan,Ashtarlay,1997,279.88648223876953
Afghanistan,Shor Abak,1997,291.885498046875
Afghanistan,Khwaja Du Koh,1997,291.7634760538737
Afghanistan,Obe,1997,285.0364176432292
Afghanistan,Naw Bahar,1997,285.9835662841797
Afghanistan,Arghistan,1997,290.0645281473796
Afghanistan,Sang-e-Takht,1997,279.8525797526042
Afghanistan,Sholgareh,1997,290.32054392496747
Afghanistan,Hesa Awal-e- Behsud,1997,276.1645965576172
Afghanistan,Ghor,1997,279.90901412963865
Afghanistan,Spin Boldak,1997,291.3972447713216
Afghanistan,Badghis,1997,285.9200791252984
Afghanistan,Dushi,1997,280.7259572347005
Afghanistan,Shahrak,1997,279.85985056559247
